name,초중고,설립년도,설립형태,소재지도로명주소,시도교육청,교육지원청,위도,경도
안중중학교,중학교,1953,사립,경기도 평택시 안중읍 안중믿음길 32,경기도교육청,경기도평택교육지원청,36.98699168,126.9232225
재릉초등학교,초등학교,1953,공립,제주특별자치도 제주시 한림읍 한림로 288-18,제주특별자치도교육청,제주특별자치도제주시교육지원청,33.38866901,126.2383723
인천용유초등학교무의분교장,초등학교,1953,공립,인천광역시 중구 대무의로 302-17,인천광역시교육청,인천광역시남부교육지원청,37.39025606,126.4257729
광혜원중학교,중학교,1953,공립,충청북도 진천군 광혜원면 화랑길 137,충청북도교육청,충청북도진천교육지원청,36.99214384,127.440182
백원초등학교,초등학교,1953,공립,경상북도 상주시 외서면 북상주로 591-14,경상북도교육청,경상북도상주교육지원청,36.48016569,128.1721632
효명중학교,중학교,1953,사립,경기도 평택시 송탄로 51,경기도교육청,경기도평택교육지원청,37.0501393,127.0550807
전주영생고등학교,고등학교,1953,사립,전라북도 전주시 완산구 천잠로 333,전라북도교육청,전라북도전주교육지원청,35.81609983,127.0919874
금계중학교,중학교,1953,사립,경상북도 영주시 풍기읍 금계로 147,경상북도교육청,경상북도영주교육지원청,36.88578033,128.524135
대구대명초등학교,초등학교,1953,공립,대구광역시 남구 대명로 100,대구광역시교육청,대구광역시남부교육지원청,35.83889592,128.5688413
어연초등학교,초등학교,1953,공립,경기도 평택시 청북읍 청원로 446,경기도교육청,경기도평택교육지원청,37.04885888,126.9773922
강구중학교,중학교,1953,공립,경상북도 영덕군 강구면 신강구1길 45-5,경상북도교육청,경상북도영덕교육지원청,36.35361053,129.3803591
광주동명중학교,중학교,1953,공립,광주광역시 서구 운천로 306,광주광역시교육청,광주광역시서부교육지원청,35.15980175,126.8566198
설천중학교,중학교,1953,공립,전라북도 무주군 설천면 하평지길 19,전라북도교육청,전라북도무주교육지원청,36.01252702,127.7881231
삼천포여자고등학교,고등학교,1953,사립,경상남도 사천시 삼상로 19,경상남도교육청,경상남도사천교육지원청,34.9347486,128.0779665
어정초등학교,초등학교,1953,공립,경기도 용인시 기흥구 어정로 155,경기도교육청,경기도용인교육지원청,37.27695642,127.1474013
진위중학교,중학교,1953,사립,경기도 평택시 진위면 진위서로 47,경기도교육청,경기도평택교육지원청,37.10991471,127.0694297
왕산초등학교,초등학교,1953,공립,경기도 용인시 처인구 모현읍 백옥대로2366번길 7-8,경기도교육청,경기도용인교육지원청,37.33532653,127.2506285
화북중학교,중학교,1953,공립,경상북도 상주시 화북면 문장로 1682,경상북도교육청,경상북도상주교육지원청,36.55970701,127.9215608
군위고등학교,고등학교,1953,공립,경상북도 군위군 군위읍 군청로 254-6,경상북도교육청,경상북도군위교육지원청,36.24547463,128.5697899
백봉초등학교,초등학교,1953,공립,경기도 용인시 처인구 백암면 죽양대로748번길 12,경기도교육청,경기도용인교육지원청,37.13797647,127.399982
대청초등학교소청분교장,초등학교,1953,공립,인천광역시 옹진군 대청면 소청동로 69-13,인천광역시교육청,인천광역시남부교육지원청,37.77377647,124.7508597
죽리초등학교,초등학교,1953,공립,충청북도 증평군 증평읍 남하길 233,충청북도교육청,충청북도괴산증평교육지원청,36.75397387,127.6120057
청도중학교,중학교,1953,사립,경상북도 청도군 청도읍 청화로 219-21,경상북도교육청,경상북도청도교육지원청,35.64073632,128.7479311
부산여자상업고등학교,고등학교,1953,사립,부산광역시 수영구 금련로 43,부산광역시교육청,부산광역시해운대교육지원청,35.16911499,129.0964447
영광중학교,중학교,1953,공립,전라남도 영광군 영광읍 옥당로 13-34,전라남도교육청,전라남도영광교육지원청,35.26558826,126.5048683
상주여자고등학교,고등학교,1953,공립,경상북도 상주시 삼백로 315,경상북도교육청,경상북도상주교육지원청,36.42050629,128.1787791
영양고등학교,고등학교,1953,공립,경상북도 영양군 영양읍 중앙로 81,경상북도교육청,경상북도영양교육지원청,36.66077434,129.1108216
도개중학교,중학교,1953,사립,경상북도 구미시 도개면 도안로 120,경상북도교육청,경상북도구미교육지원청,36.3015122,128.3301698
함평월야중학교,중학교,1953,공립,전라남도 함평군 월야면 문화로 695,전라남도교육청,전라남도함평교육지원청,35.18886745,126.6250974
봉래중학교,중학교,1953,공립,전라남도 고흥군 봉래면 원두길 60,전라남도교육청,전라남도고흥교육지원청,34.46214756,127.4626657
해평중학교,중학교,1953,공립,경상북도 구미시 해평면 강동로 1654,경상북도교육청,경상북도구미교육지원청,36.19960113,128.3922014
오음초등학교,초등학교,1953,공립,강원도 화천군 간동면 동림길 47,강원도교육청,강원도화천교육지원청,38.05461137,127.8218376
인천산곡초등학교,초등학교,1953,공립,인천광역시 부평구 길주로354번길 39,인천광역시교육청,인천광역시북부교육지원청,37.50684551,126.7012024
경주정보고등학교,고등학교,1953,사립,경상북도 경주시 충효7길 19,경상북도교육청,경상북도경주교육지원청,35.84182328,129.1763
김천중앙중학교,중학교,1953,공립,경상북도 김천시 대학로 164-37,경상북도교육청,경상북도김천교육지원청,36.14144223,128.0842226
대전천동초등학교,초등학교,1953,공립,대전광역시 동구 천동초등동길 60,대전광역시교육청,대전광역시동부교육지원청,36.31621966,127.4455165
전주대학교사범대학부설고등학교,고등학교,1953,사립,전라북도 전주시 완산구 천잠로 313,전라북도교육청,전라북도전주교육지원청,35.81531188,127.0938165
풍양중학교,중학교,1953,공립,경상북도 예천군 풍양면 낙상1길 94,경상북도교육청,경상북도예천교육지원청,36.50878289,128.2974077
보덕중학교,중학교,1953,공립,충청북도 보은군 탄부면 삼승탄부로 843-21,충청북도교육청,충청북도보은교육지원청,36.43629365,127.8049905
포리초등학교,초등학교,1953,공립,경기도 시흥시 신현로202번길 31,경기도교육청,경기도시흥교육지원청,37.40570864,126.7711923
청풍중학교,중학교,1953,공립,충청북도 제천시 청풍면 청풍호로 2194,충청북도교육청,충청북도제천교육지원청,36.99628126,128.1648122
원화중학교,중학교,1953,사립,대구광역시 달서구 당산로24길 71,대구광역시교육청,대구광역시남부교육지원청,35.846562,128.5479421
진보고등학교,고등학교,1953,공립,경상북도 청송군 진보면 진성로 25,경상북도교육청,경상북도청송교육지원청,36.53283897,129.0414201
함안여자중학교,중학교,1953,사립,경상남도 함안군 가야읍 고분길 107,경상남도교육청,경상남도함안교육지원청,35.27250669,128.4024888
남양중학교,중학교,1953,공립,경기도 화성시 남양읍 시청로45번길 9-12,경기도교육청,경기도화성오산교육지원청,37.20792368,126.8215994
가은중학교,중학교,1953,공립,경상북도 문경시 가은읍 가은로 205,경상북도교육청,경상북도문경교육지원청,36.64547535,128.0711654
모계고등학교,고등학교,1953,사립,경상북도 청도군 화양읍 청화로 67,경상북도교육청,경상북도청도교육지원청,35.6494626,128.7359915
귀일중학교,중학교,1953,사립,제주특별자치도 제주시 애월읍 항몽로 44,제주특별자치도교육청,제주특별자치도제주시교육지원청,33.47900072,126.4052261
여수공업고등학교,고등학교,1953,사립,전라남도 여수시 군자길 75,전라남도교육청,전라남도여수교육지원청,34.74436688,127.7363763
송산중학교,중학교,1953,사립,경기도 화성시 송산면 송산포도로 162,경기도교육청,경기도화성오산교육지원청,37.21535671,126.7306439
생영초등학교,초등학교,1953,공립,전라남도 완도군 생일면 생일로579번길 3,전라남도교육청,전라남도완도교육지원청,34.33302248,126.9963682
호남삼육고등학교,고등학교,1953,사립,광주광역시 남구 회서로 30,광주광역시교육청,광주광역시서부교육지원청,35.1302339,126.893732
부산동중학교,중학교,1953,사립,부산광역시 부산진구 동성로30번길 36,부산광역시교육청,부산광역시남부교육지원청,35.15326954,129.0712527
진성여자중학교,중학교,1953,사립,전라남도 여수시 봉강서4길 3,전라남도교육청,전라남도여수교육지원청,34.73964826,127.7213738
영암낭주중학교,중학교,1953,공립,전라남도 영암군 학산면 영산로 40,전라남도교육청,전라남도영암교육지원청,34.72700558,126.5662539
목포유달초등학교달리분교장,초등학교,1953,공립,전라남도 목포시 달리길157번길 35,전라남도교육청,전라남도목포교육지원청,34.77492763,126.3135403
부산진여자중학교,중학교,1953,공립,부산광역시 부산진구 동성로 34,부산광역시교육청,부산광역시남부교육지원청,35.15445462,129.0694206
경남산업고등학교,고등학교,1953,공립,경상남도 거제시 하청면 서리1길 17,경상남도교육청,경상남도거제교육지원청,34.95343564,128.6539234
농소중학교,중학교,1953,공립,울산광역시 북구 호계7길 13,울산광역시교육청,울산광역시강북교육지원청,35.62568723,129.3553432
효성고등학교,고등학교,1953,사립,경기도 성남시 수정구 심곡로 16,경기도교육청,경기도성남교육지원청,37.4502211,127.1040748
이리남초등학교,초등학교,1953,공립,전라북도 익산시 번영로 2040-9,전라북도교육청,전라북도익산교육지원청,35.91425607,126.9301944
부산마케팅고등학교,고등학교,1953,사립,부산광역시 부산진구 봉수로 13,부산광역시교육청,부산광역시남부교육지원청,35.15108044,129.0704528
부안동초등학교,초등학교,1953,공립,전라북도 부안군 부안읍 석정로 313,전라북도교육청,전라북도부안교육지원청,35.71639463,126.7383324
부안여자중학교,중학교,1953,사립,전라북도 부안군 부안읍 교동1길 42,전라북도교육청,전라북도부안교육지원청,35.71380194,126.7346339
거제제일고등학교,고등학교,1953,공립,경상남도 거제시 거제면 읍내로13길 22-5,경상남도교육청,경상남도거제교육지원청,34.85197194,128.5867996
송도초등학교,초등학교,1953,공립,부산광역시 서구 충무대로 25,부산광역시교육청,부산광역시서부교육지원청,35.07835449,129.0160433
감문중학교,중학교,1953,공립,경상북도 김천시 감문면 감문로 1113,경상북도교육청,경상북도김천교육지원청,36.21758894,128.1861782
성주중학교가천분교장,중학교,1953,공립,경상북도 성주군 가천면 창천5길 13,경상북도교육청,경상북도성주교육지원청,35.88671985,128.1601936
대구남산고등학교,고등학교,1953,사립,대구광역시 수성구 신천동로 364,대구광역시교육청,대구광역시동부교육지원청,35.85731247,128.6091788
해성중학교,중학교,1953,사립,경상남도 남해군 남면 남면로1835번길 8-4,경상남도교육청,경상남도남해교육지원청,34.77357644,127.8602782
